Date,Inverargos t,BCOLOM t,EUR t,TRM t
04/08/2010,19980,26480,1.3161,1834.58
05/08/2010,19740,26000,1.3189,1824.52
06/08/2010,19600,25640,1.328,1818.5
09/08/2010,19760,25400,1.3222,1815.46
10/08/2010,19620,25540,1.3177,1808.93
11/08/2010,19380,25200,1.2863,1810.12
12/08/2010,19280,25100,1.2829,1807.55
13/08/2010,19260,25700,1.2754,1812.2
16/08/2010,19260,25700,1.2827,1835.32
17/08/2010,19480,25240,1.2885,1835.32
18/08/2010,19800,25900,1.2853,1810.75
19/08/2010,20020,25980,1.2823,1808.14
20/08/2010,19980,26000,1.2712,1819.13
23/08/2010,20280,26340,1.2657,1820.93
24/08/2010,20300,26680,1.2627,1806.93
25/08/2010,20260,26780,1.2659,1818.86
26/08/2010,20440,26880,1.2716,1820.29
27/08/2010,20680,27380,1.2763,1811.46
30/08/2010,20720,27360,1.2663,1817.68
31/08/2010,20800,28420,1.268,1823.74
01/09/2010,21920,29200,1.2809,1826.31
02/09/2010,21480,28500,1.2826,1815.09
03/09/2010,21580,28700,1.2896,1810.65
06/09/2010,21960,28980,1.2876,1807.73
07/09/2010,22100,28600,1.2682,1807.73
08/09/2010,22020,28200,1.272,1808.65
09/09/2010,21800,28100,1.2696,1803
10/09/2010,21400,27380,1.2679,1802.54
13/09/2010,21000,28000,1.2883,1801.04
14/09/2010,21000,28360,1.2998,1793.28
15/09/2010,21200,28100,1.3011,1788.05
16/09/2010,21180,28600,1.3078,1806.78
17/09/2010,21500,28200,1.305,1811.55
20/09/2010,21500,28360,1.3061,1806.76
21/09/2010,21400,28200,1.3264,1798.73
22/09/2010,21580,28000,1.3406,1805.31
23/09/2010,21460,27900,1.3314,1803.71
24/09/2010,21120,27960,1.3492,1810.72
27/09/2010,21520,27920,1.3455,1809.46
28/09/2010,21920,28900,1.3585,1802.15
29/09/2010,22160,29200,1.3627,1804.06
30/09/2010,22800,29380,1.3634,1799.89
01/10/2010,22600,29160,1.3791,1801.01
04/10/2010,22720,29000,1.3685,1795.93
05/10/2010,22980,29300,1.3839,1802.09
06/10/2010,23300,29280,1.393,1802.43
07/10/2010,23040,28860,1.3926,1796.29
08/10/2010,22980,29200,1.3939,1786.2
11/10/2010,22980,29100,1.3876,1786.37
12/10/2010,22640,29080,1.3925,1786.37
13/10/2010,23060,29480,1.3961,1786.77
14/10/2010,22880,28980,1.4084,1791.56
15/10/2010,22640,28800,1.3977,1801.2
18/10/2010,22640,28800,1.3934,1807.88
19/10/2010,22640,29020,1.3727,1807.88
20/10/2010,22600,29160,1.3964,1817.45
21/10/2010,22520,29340,1.392,1812.6
22/10/2010,23100,29500,1.3954,1816.28
25/10/2010,22880,29500,1.3965,1823.05
26/10/2010,22200,28700,1.3859,1830.96
27/10/2010,22140,28800,1.3769,1838.45
28/10/2010,21820,29160,1.393,1846.41
29/10/2010,22000,29600,1.3947,1839.9
01/11/2010,22000,29600,1.3893,1831.64
02/11/2010,22480,30200,1.4034,1831.64
03/11/2010,22360,30500,1.4139,1845.51
04/11/2010,22720,30780,1.4207,1840.51
05/11/2010,22320,30660,1.4032,1821.05
08/11/2010,22500,30240,1.392,1817.7
09/11/2010,22440,30240,1.3773,1828.28
10/11/2010,22060,29980,1.3783,1836.27
11/11/2010,21240,29200,1.3667,1858.01
12/11/2010,20500,29240,1.3691,1858.01
15/11/2010,20500,29240,1.3587,1861.74
16/11/2010,19400,28000,1.3489,1861.74
17/11/2010,19900,28980,1.3529,1880.98
18/11/2010,19800,28800,1.3643,1875.78
19/11/2010,19800,28200,1.3673,1865.82
22/11/2010,19560,28200,1.3627,1875.39
23/11/2010,19980,27720,1.3367,1882
24/11/2010,19800,28480,1.3335,1892.84
25/11/2010,19740,28300,1.336,1889.11
26/11/2010,19760,28300,1.3242,1889.11
29/11/2010,19900,28080,1.3125,1906.69
30/11/2010,19920,28340,1.2983,1916.96
01/12/2010,20240,29080,1.3139,1932.63
02/12/2010,21120,29420,1.3209,1933.58
03/12/2010,21000,29600,1.3414,1920
06/12/2010,21200,29800,1.3308,1896.73
07/12/2010,20920,29700,1.3261,1889.75
08/12/2010,20920,29700,1.3262,1880.82
09/12/2010,20700,30000,1.3239,1880.82
10/12/2010,20580,29800,1.3226,1902.72
13/12/2010,20320,30100,1.3391,1911.87
14/12/2010,20600,30200,1.3378,1894.12
15/12/2010,20700,29500,1.3214,1899.89
16/12/2010,20900,29580,1.3244,1905.84
17/12/2010,20900,29560,1.3188,1916.09
20/12/2010,20800,29100,1.3131,1923.13
21/12/2010,20800,28940,1.31,1928.71
22/12/2010,20800,29200,1.31,1934.96
23/12/2010,20660,29280,1.3114,1934.44
24/12/2010,20900,29300,1.3122,1928.33
27/12/2010,20680,29800,1.3165,1939.54
28/12/2010,20360,29420,1.3115,1964.57
29/12/2010,20000,29500,1.3225,2027.33
30/12/2010,19900,29500,1.3291,1989.88
31/12/2010,19900,29500,1.3384,1913.98
03/01/2011,19480,29500,1.3361,1913.98
04/01/2011,19880,29160,1.3308,1902.71
05/01/2011,19520,28980,1.3149,1899.86
06/01/2011,19300,28500,1.3003,1894.82
07/01/2011,19480,29000,1.2907,1869.94
10/01/2011,19480,29000,1.2951,1859.97
11/01/2011,19500,27280,1.2974,1859.97
12/01/2011,19560,27740,1.3131,1856.79
13/01/2011,20620,28200,1.3364,1855.46
14/01/2011,20400,28020,1.3388,1864.36
17/01/2011,20460,28060,1.3294,1872.46
18/01/2011,20200,27400,1.3387,1872.46
19/01/2011,19880,26900,1.3473,1864.64
20/01/2011,19440,26560,1.3473,1841.9
21/01/2011,19520,26860,1.3621,1849.59
24/01/2011,19620,27200,1.3638,1838.94
25/01/2011,19440,27700,1.3681,1842.43
26/01/2011,19420,27840,1.3713,1853.71
27/01/2011,19600,27720,1.3734,1862.05
28/01/2011,19560,27020,1.3611,1858.7
31/01/2011,19200,27020,1.3694,1857.98
01/02/2011,19300,27100,1.3829,1867.82
02/02/2011,18920,27100,1.3811,1853.33
03/02/2011,18840,27020,1.3634,1852.67
04/02/2011,18380,26700,1.3581,1863.03
07/02/2011,18500,26300,1.3583,1872.01
08/02/2011,18800,27000,1.3625,1871.81
09/02/2011,18100,26440,1.3733,1875.32
10/02/2011,18180,26140,1.3603,1891.54
11/02/2011,18400,26480,1.3554,1889.1
14/02/2011,18260,26160,1.3489,1880.37
15/02/2011,18140,25900,1.3487,1891.84
16/02/2011,18100,25900,1.3569,1902.01
17/02/2011,17720,25800,1.3609,1907.69
18/02/2011,17560,25660,1.3693,1893.46
21/02/2011,17540,25600,1.3678,1879.15
22/02/2011,17500,25560,1.365,1879.15
23/02/2011,17840,25700,1.3749,1889.69
24/02/2011,18000,25700,1.38,1898.28
25/02/2011,18080,26000,1.3754,1898.39
28/02/2011,18560,26900,1.3806,1895.56
01/03/2011,18320,27580,1.3777,1907.37
02/03/2011,18120,27540,1.3866,1913.21
03/03/2011,18460,27620,1.3969,1916.05
04/03/2011,18280,27520,1.3987,1904.73
07/03/2011,18300,27680,1.3968,1890.23
08/03/2011,18060,27500,1.3905,1893.17
09/03/2011,18000,28040,1.3909,1889.85
10/03/2011,17420,27660,1.3798,1879.49
11/03/2011,17280,27500,1.3903,1871.97
14/03/2011,17480,27780,1.3992,1866.2
15/03/2011,16980,27260,1.3998,1876.29
16/03/2011,18480,27800,1.39,1887.67
17/03/2011,18480,28500,1.4021,1892.62
18/03/2011,18800,29200,1.4182,1876.78
21/03/2011,18800,29200,1.4226,1874.79
22/03/2011,18800,29000,1.4196,1874.79
23/03/2011,18900,28880,1.4088,1866.34
24/03/2011,18900,29080,1.4177,1867.74
25/03/2011,18840,28780,1.4088,1865.11
28/03/2011,18780,28620,1.4087,1871.37
29/03/2011,18620,28500,1.4113,1877.84
30/03/2011,18600,29000,1.4127,1888
31/03/2011,18800,29200,1.4158,1879.47
01/04/2011,18500,29300,1.4237,1870.6
04/04/2011,18780,28800,1.4221,1858.95
05/04/2011,18460,29200,1.4223,1846.78
06/04/2011,18240,29220,1.4331,1838.29
07/04/2011,18520,29400,1.4308,1826.97
08/04/2011,18500,29300,1.4483,1825.09
11/04/2011,18300,29160,1.4436,1817.35
12/04/2011,18200,28100,1.4477,1815.79
13/04/2011,18000,28340,1.4443,1818.14
14/04/2011,17980,27980,1.4488,1818.91
15/04/2011,18100,28000,1.443,1811.1
18/04/2011,17740,28000,1.4235,1800.63
19/04/2011,17800,27700,1.4335,1799.79
20/04/2011,18100,27800,1.4523,1790.54
21/04/2011,18100,27800,1.4552,1782.59
22/04/2011,18100,27800,1.4561,1782.59
25/04/2011,18300,27980,1.4582,1782.59
26/04/2011,18200,28180,1.4644,1781.56
27/04/2011,18120,28500,1.4788,1787.88
28/04/2011,18300,28400,1.4822,1784.11
29/04/2011,18460,28800,1.4807,1767.54
02/05/2011,18220,28500,1.483,1768.19
03/05/2011,18040,28080,1.4825,1768.37
04/05/2011,18140,28000,1.4827,1767.05
05/05/2011,17800,27240,1.4539,1763.45
06/05/2011,17680,27300,1.4316,1769.46
09/05/2011,18140,27720,1.4365,1763.12
10/05/2011,18220,28520,1.4409,1779.7
11/05/2011,18300,28980,1.4192,1791.72
12/05/2011,18500,28800,1.4246,1798.66
13/05/2011,18480,28500,1.4119,1807.86
16/05/2011,18880,28800,1.4156,1805.37
17/05/2011,18880,29300,1.4237,1814.98
18/05/2011,18860,29400,1.425,1826.03
19/05/2011,18540,28700,1.4309,1824.62
20/05/2011,18980,29180,1.4161,1814.99
23/05/2011,19080,29020,1.4048,1819.86
24/05/2011,19680,29140,1.41,1828.12
25/05/2011,19280,29100,1.4088,1828.64
26/05/2011,19520,29400,1.4145,1831.58
27/05/2011,19320,29120,1.4319,1829.75
30/05/2011,19300,29300,1.4282,1817.34
31/05/2011,19580,29100,1.4396,1817.34
01/06/2011,19700,29480,1.4328,1797.83
02/06/2011,19800,29600,1.4491,1789.41
03/06/2011,19960,29260,1.4635,1784.12
06/06/2011,19960,29260,1.4576,1785.05
07/06/2011,19920,29580,1.4691,1785.05
08/06/2011,19800,29580,1.4583,1770.13
09/06/2011,19920,29360,1.451,1769.83
10/06/2011,19960,29200,1.4347,1772.59
13/06/2011,19700,29480,1.4413,1774.94
14/06/2011,19840,29500,1.444,1777.64
15/06/2011,19600,29400,1.4181,1774.24
16/06/2011,19500,29100,1.4204,1781.4
17/06/2011,19260,29800,1.4306,1793.92
20/06/2011,19240,29200,1.4304,1787.8
21/06/2011,19400,29240,1.4412,1789.47
22/06/2011,19580,29400,1.4357,1780.48
23/06/2011,19400,29700,1.4256,1779.1
24/06/2011,19320,29240,1.4188,1788.11
27/06/2011,19320,29240,1.4287,1787.8
28/06/2011,19520,29400,1.4371,1787.8
29/06/2011,19360,29300,1.4435,1786.73
30/06/2011,19100,29200,1.4502,1780.16
01/07/2011,19400,29300,1.4526,1772.32
04/07/2011,19400,29300,1.4539,1762.59
05/07/2011,19600,29200,1.4429,1762.59
06/07/2011,19160,29100,1.4319,1766.57
07/07/2011,19040,28800,1.4364,1767.47
08/07/2011,18700,28760,1.4265,1759.38
11/07/2011,18100,28420,1.4029,1759.41
12/07/2011,17900,27640,1.3976,1768.42
13/07/2011,18400,29160,1.4167,1765.32
14/07/2011,18000,28100,1.4143,1758.25
15/07/2011,18000,28100,1.4157,1748.41
18/07/2011,17880,28100,1.4112,1750.9
19/07/2011,18400,28600,1.4156,1758.99
20/07/2011,18400,28600,1.4215,1757.49
21/07/2011,18000,28700,1.4425,1757.49
22/07/2011,18280,28780,1.436,1756.38
25/07/2011,18480,28980,1.4377,1757.35
26/07/2011,18500,28900,1.4511,1768.02
27/07/2011,18600,28320,1.4369,1759.88
28/07/2011,18860,28800,1.4334,1764.89
29/07/2011,18220,29000,1.4398,1771.15
01/08/2011,18580,28940,1.425,1777.82
02/08/2011,18560,28780,1.4203,1771.81
03/08/2011,18400,28500,1.4323,1765.53
04/08/2011,17940,27240,1.4092,1772.52
05/08/2011,17940,26500,1.4282,1781.33
08/08/2011,17800,25480,1.4179,1792.68
09/08/2011,18000,26500,1.4376,1811.18
10/08/2011,17900,26860,1.4178,1811.68
11/08/2011,17900,27000,1.4241,1800.97
12/08/2011,17840,27000,1.4248,1793.47
15/08/2011,17840,27000,1.4445,1783.35
16/08/2011,17860,27620,1.4407,1783.35
17/08/2011,18080,28100,1.4426,1776.66
18/08/2011,18000,27620,1.4333,1767.29
19/08/2011,17900,26700,1.4397,1775.84
22/08/2011,17900,26900,1.4358,1779.05
23/08/2011,18300,27340,1.4442,1779.86
24/08/2011,18300,27360,1.4414,1781.91
25/08/2011,18160,27400,1.4379,1791.61
26/08/2011,18080,27280,1.4499,1791.05
29/08/2011,18100,27880,1.4511,1794.02
30/08/2011,18280,28340,1.4441,1787.52
31/08/2011,18180,28800,1.4369,1783.66
01/09/2011,18000,28420,1.4259,1780.26
02/09/2011,18200,28500,1.4205,1778.51
05/09/2011,17800,28000,1.4098,1782.8
06/09/2011,18040,28480,1.3998,1782.8
07/09/2011,18200,28620,1.4098,1791.89
08/09/2011,18360,28700,1.3882,1789.3
09/09/2011,18180,28560,1.3656,1789.9
12/09/2011,18160,28300,1.3679,1796.58
13/09/2011,18320,28300,1.3678,1811.34
14/09/2011,17940,28600,1.3755,1813.42
15/09/2011,18080,28680,1.3877,1824.15
16/09/2011,18400,29200,1.3796,1822.04
19/09/2011,18360,29160,1.3686,1820.29
20/09/2011,18180,28680,1.3702,1843.26
21/09/2011,18100,28500,1.3573,1854.96
22/09/2011,17800,27520,1.3465,1882.23
23/09/2011,17880,27000,1.35,1915.63
26/09/2011,17400,26600,1.3533,1902.45
27/09/2011,17560,27100,1.3585,1903.31
28/09/2011,17500,26640,1.3543,1887.38
29/09/2011,17520,26900,1.3597,1907.75
30/09/2011,17400,28300,1.3387,1915.1
03/10/2011,16840,26180,1.3176,1929.01
04/10/2011,17000,27380,1.3349,1943.8
05/10/2011,17200,27060,1.3348,1972.76
06/10/2011,17020,27200,1.3437,1967.56
07/10/2011,17020,27880,1.3378,1952.09
10/10/2011,17180,27680,1.3642,1931.64
11/10/2011,17300,27680,1.364,1931.64
12/10/2011,17500,27440,1.3791,1913.6
13/10/2011,17640,27900,1.3777,1896.72
14/10/2011,17560,27600,1.3882,1909.12
17/10/2011,17560,27600,1.3737,1895.33
18/10/2011,18000,28200,1.3752,1895.33
19/10/2011,17800,28280,1.376,1902.47
20/10/2011,17980,27760,1.378,1900.1
21/10/2011,17840,28040,1.3896,1905.95
24/10/2011,17840,28240,1.3929,1897.45
25/10/2011,17680,28460,1.3908,1878.78
26/10/2011,17740,28160,1.3906,1875.55
27/10/2011,17560,29000,1.4189,1878.1
28/10/2011,17800,29180,1.4147,1862.84
31/10/2011,17900,29000,1.3858,1863.06
01/11/2011,17640,28600,1.3703,1871.49
02/11/2011,17460,28500,1.3747,1891.38
03/11/2011,17480,28600,1.3823,1889.66
04/11/2011,17820,28600,1.3792,1905.38
07/11/2011,17820,28600,1.3776,1915.72
08/11/2011,17980,28720,1.3834,1915.72
09/11/2011,17600,28860,1.3542,1908.71
10/11/2011,17460,27900,1.3606,1917.69
11/11/2011,17580,28700,1.375,1913.65
14/11/2011,17580,28700,1.3633,1913.65
15/11/2011,17600,28400,1.3539,1913.65
16/11/2011,17680,28100,1.3463,1915.41
17/11/2011,17520,27900,1.3458,1912.2
18/11/2011,17140,27480,1.3525,1910.83
21/11/2011,16560,27420,1.3489,1917.45
22/11/2011,16300,26720,1.3505,1928.47
23/11/2011,15900,25900,1.3342,1925.39
24/11/2011,15000,25680,1.3347,1932.63
25/11/2011,15000,25680,1.3239,1932.63
28/11/2011,15240,26980,1.332,1948.48
29/11/2011,15800,27200,1.3317,1946.28
30/11/2011,16320,27600,1.3446,1967.18
01/12/2011,16680,28000,1.3461,1948.51
02/12/2011,16800,27960,1.3391,1949.56
05/12/2011,16420,27420,1.3401,1938.83
06/12/2011,16100,27140,1.3402,1936.29
07/12/2011,16500,27980,1.3412,1936.11
08/12/2011,16500,27980,1.3341,1930.57
09/12/2011,16440,27520,1.3386,1930.57
12/12/2011,16600,28600,1.3187,1927.1
13/12/2011,16780,28700,1.3037,1932.3
14/12/2011,16300,28480,1.2983,1929.01
15/12/2011,16680,28000,1.3016,1937.6
16/12/2011,17020,28880,1.3046,1935.96
19/12/2011,16840,28600,1.2998,1935.64
20/12/2011,17000,28800,1.3082,1939.39
21/12/2011,16900,28900,1.3047,1932.08
22/12/2011,16920,28960,1.305,1935.72
23/12/2011,16940,28920,1.3044,1927.71
26/12/2011,17060,29000,1.3061,1920.93
27/12/2011,17000,28560,1.3071,1920.93
28/12/2011,17000,28380,1.2941,1920.16
29/12/2011,16820,28480,1.2961,1938.52
30/12/2011,16820,28480,1.2961,1942.7
02/01/2012,17000,28460,1.2934,1942.7
03/01/2012,17400,28440,1.305,1942.7
04/01/2012,17380,28400,1.2943,1915.02
05/01/2012,17400,28380,1.2789,1898.24
06/01/2012,17400,26980,1.2717,1884.44
09/01/2012,17400,26980,1.2765,1884.47
10/01/2012,17380,26960,1.2778,1884.47
11/01/2012,17300,26740,1.2707,1865.07
12/01/2012,17220,26440,1.2814,1854.17
13/01/2012,17100,26460,1.268,1842.47
16/01/2012,16700,26000,1.2667,1841.31
17/01/2012,16800,26000,1.2736,1841.31
18/01/2012,16860,26000,1.2863,1836.34
19/01/2012,16800,26000,1.2968,1827.24
20/01/2012,16560,26100,1.2931,1821.86
23/01/2012,16600,26020,1.3013,1828.75
24/01/2012,16600,26160,1.3036,1811.55
25/01/2012,16580,26100,1.3106,1814.58
26/01/2012,16780,26100,1.3109,1814.69
27/01/2012,16400,25900,1.322,1801.88
30/01/2012,16280,27200,1.3144,1810.55
31/01/2012,16760,27980,1.3084,1815.08
01/02/2012,16720,27000,1.3161,1805.98
02/02/2012,17000,26960,1.3144,1797.68
03/02/2012,16520,27220,1.3158,1795.55
06/02/2012,16480,27220,1.313,1784.77
07/02/2012,16680,27320,1.3261,1787.96
08/02/2012,16580,27500,1.326,1783.34
09/02/2012,16480,27500,1.3286,1778.9
10/02/2012,16580,27600,1.3197,1774.96
13/02/2012,16700,27600,1.3186,1785.59
14/02/2012,16900,27700,1.3134,1778.12
15/02/2012,16820,27520,1.3066,1785.24
16/02/2012,16900,27680,1.313,1791.29
17/02/2012,16960,27960,1.314,1792.92
20/02/2012,17000,27800,1.3243,1779.81
21/02/2012,17000,28100,1.3234,1779.81
22/02/2012,16860,28120,1.3249,1777.59
23/02/2012,16860,28160,1.3373,1781.57
24/02/2012,16600,28000,1.3448,1776.11
27/02/2012,16620,27600,1.3398,1772.42
28/02/2012,16620,27540,1.3458,1777.27
29/02/2012,16800,27900,1.3325,1767.83
01/03/2012,16700,27940,1.3311,1766.85
02/03/2012,16740,27980,1.3198,1770.7
05/03/2012,17000,27880,1.3217,1775.69
06/03/2012,16820,27040,1.3112,1774.03
07/03/2012,16800,27600,1.3149,1779.32
08/03/2012,16900,27900,1.3275,1773.88
09/03/2012,16760,27840,1.3123,1765.06
12/03/2012,16760,27700,1.3155,1762.08
13/03/2012,16980,28000,1.3084,1766.1
14/03/2012,16880,28180,1.3032,1760.77
15/03/2012,16500,28100,1.308,1761.04
16/03/2012,15600,27100,1.3175,1761.02
19/03/2012,15600,27100,1.3238,1758.38
20/03/2012,16560,27840,1.3225,1758.38
21/03/2012,16400,27660,1.3216,1759.78
22/03/2012,16360,27820,1.3201,1758.03
23/03/2012,16700,27880,1.327,1761.87
26/03/2012,16920,27980,1.3359,1760.17
27/03/2012,16980,27980,1.3313,1759.58
28/03/2012,16980,28100,1.3317,1762.93
29/03/2012,17200,28260,1.3302,1771.25
30/03/2012,17040,28100,1.3343,1784.66
02/04/2012,16940,27900,1.3321,1792.07
03/04/2012,16980,28100,1.3233,1779.13
04/04/2012,17100,28080,1.3142,1767.84
05/04/2012,17100,28080,1.3066,1772.58
06/04/2012,17100,28080,1.3096,1772.58
09/04/2012,17020,28100,1.3106,1772.58
10/04/2012,16620,27980,1.3082,1779.53
11/04/2012,17000,28180,1.311,1793.3
12/04/2012,16980,28280,1.3188,1787.66
13/04/2012,16780,28200,1.3078,1778.78
16/04/2012,17140,28340,1.3142,1777.12
17/04/2012,17240,28400,1.3127,1775.67
18/04/2012,17380,28400,1.3123,1769.07
19/04/2012,17360,28400,1.3138,1774.21
20/04/2012,17760,28500,1.3219,1776.06
23/04/2012,17000,28460,1.3156,1771.13
24/04/2012,16700,27820,1.3197,1774.44
25/04/2012,16700,28400,1.3217,1767.91
26/04/2012,16900,28500,1.3219,1763.85
27/04/2012,16960,28500,1.3255,1764.63
30/04/2012,17000,28900,1.3239,1761.2
01/05/2012,17000,28900,1.3237,1764
02/05/2012,17700,29180,1.3158,1764
03/05/2012,17680,29200,1.3152,1760.12
04/05/2012,17500,29240,1.3084,1754.89
07/05/2012,17580,29280,1.3051,1757.24
08/05/2012,17680,29340,1.3005,1759.12
09/05/2012,17500,29320,1.2929,1760.6
10/05/2012,17300,28820,1.2936,1775.96
11/05/2012,17000,28200,1.2917,1765
14/05/2012,16900,27920,1.2823,1764.69
15/05/2012,16760,27800,1.2729,1771.6
16/05/2012,17000,27540,1.2716,1778.37
17/05/2012,16800,27580,1.2698,1793.61
18/05/2012,16800,27220,1.278,1804.92
21/05/2012,16800,27220,1.2818,1814.46
22/05/2012,16920,27540,1.2684,1814.46
23/05/2012,16800,27320,1.2582,1824.73
24/05/2012,16960,27520,1.2532,1845.17
25/05/2012,16880,27160,1.2517,1836.45
28/05/2012,16500,27080,1.2541,1840.69
29/05/2012,16420,26920,1.2503,1840.69
30/05/2012,16220,26780,1.2367,1818.82
31/05/2012,17100,27200,1.2365,1827.83
01/06/2012,16600,26760,1.2434,1833.8
04/06/2012,16200,25920,1.2499,1834.71
05/06/2012,16020,26040,1.2452,1815.54
06/06/2012,16200,26600,1.2582,1798.85
07/06/2012,16140,27000,1.2561,1782.89
08/06/2012,16600,26020,1.2517,1766.91
11/06/2012,16600,26020,1.2482,1776.26
12/06/2012,16420,26440,1.2503,1776.26
13/06/2012,16080,26900,1.2557,1776.47
14/06/2012,16100,26400,1.2633,1783.45
15/06/2012,15400,26520,1.2638,1787.63
18/06/2012,15400,26520,1.2576,1786.21
19/06/2012,15800,27120,1.2685,1786.21
20/06/2012,16300,27200,1.2707,1773.18
21/06/2012,16100,26360,1.254,1770.38
22/06/2012,16200,26700,1.257,1775.99
25/06/2012,15900,26100,1.2504,1787.47
26/06/2012,15780,26200,1.2491,1803.37
27/06/2012,15980,26840,1.2468,1805.14
28/06/2012,15960,26800,1.2444,1796.18
29/06/2012,16500,26980,1.2667,1805.6
02/07/2012,16500,26980,1.2576,1784.6
03/07/2012,16960,27680,1.2608,1784.6
04/07/2012,17100,27680,1.2527,1771.53
05/07/2012,17020,27680,1.2392,1771.53
06/07/2012,17100,27800,1.2291,1774.37
09/07/2012,17100,27420,1.2313,1785.25
10/07/2012,17000,27360,1.225,1790.25
11/07/2012,17140,27740,1.2239,1785.06
12/07/2012,17040,27180,1.2203,1787.72
13/07/2012,17080,27680,1.2249,1790.12
16/07/2012,17100,27100,1.2273,1780.21
17/07/2012,17080,27280,1.2294,1778.42
18/07/2012,17100,27500,1.2284,1778.97
19/07/2012,17040,27620,1.2281,1778.28
20/07/2012,17040,27620,1.2157,1775.8
23/07/2012,17080,26920,1.2117,1775.8
24/07/2012,17100,27000,1.2061,1790.39
25/07/2012,17000,26800,1.2158,1797.33
26/07/2012,17200,26660,1.2283,1799.48
27/07/2012,17340,27500,1.2322,1789.22
30/07/2012,17320,27460,1.226,1791.12
31/07/2012,17220,27180,1.2304,1789.02
01/08/2012,17400,27180,1.2225,1790.74
02/08/2012,17360,26180,1.218,1787.51
03/08/2012,17400,24960,1.2387,1790.97
06/08/2012,17500,24980,1.2401,1786.06
07/08/2012,17500,24980,1.2399,1785.29
08/08/2012,17120,24400,1.2365,1785.29
09/08/2012,17500,25260,1.2306,1788.03
10/08/2012,17500,25460,1.2289,1788.08
13/08/2012,17240,25380,1.2332,1791.61
14/08/2012,17380,25480,1.2322,1792.86
15/08/2012,17580,26000,1.229,1800.81
16/08/2012,17600,25880,1.2356,1817.18
17/08/2012,17600,25500,1.2334,1825.52
20/08/2012,17600,25500,1.2346,1822.59
21/08/2012,17240,25260,1.2473,1822.59
22/08/2012,17120,25680,1.2529,1815.8
23/08/2012,17300,25900,1.2564,1812.88
24/08/2012,17200,25920,1.2512,1808.33
27/08/2012,17320,25760,1.2499,1814.83
28/08/2012,17400,25980,1.2565,1821.44
29/08/2012,17360,25800,1.253,1828.99
30/08/2012,17500,25400,1.2506,1833.14
31/08/2012,17600,25800,1.2579,1830.5
03/09/2012,17660,25700,1.2593,1825.21
04/09/2012,17640,25540,1.2566,1825.21
05/09/2012,17560,25500,1.2601,1824.81
06/09/2012,17960,25760,1.2631,1814.06
07/09/2012,18160,25820,1.2816,1804.09
10/09/2012,18300,25920,1.2758,1797.35
11/09/2012,18500,26040,1.2855,1802.23
12/09/2012,18540,26200,1.29,1795.4
13/09/2012,18540,26520,1.2991,1802.22
14/09/2012,18520,26900,1.313,1799.57
17/09/2012,18300,26820,1.3117,1789.54
18/09/2012,19000,26600,1.3048,1799.77
19/09/2012,19400,26660,1.3049,1800.19
20/09/2012,19560,26800,1.2968,1795.66
21/09/2012,19580,26560,1.298,1798.98
24/09/2012,19180,26600,1.2931,1796.75
25/09/2012,19000,26480,1.2899,1799.29
26/09/2012,19420,26020,1.2873,1795.69
27/09/2012,19420,26720,1.2913,1799.55
28/09/2012,19880,26400,1.286,1798.08
01/10/2012,19320,26300,1.2888,1800.52
02/10/2012,19560,26740,1.292,1797.97
03/10/2012,19500,26360,1.2905,1798.86
04/10/2012,19840,26500,1.3018,1800.43
05/10/2012,19880,26600,1.3045,1797.68
08/10/2012,19920,26660,1.2968,1795.4
09/10/2012,19620,26400,1.2885,1795.4
10/10/2012,19500,26460,1.2875,1798.32
11/10/2012,19280,26720,1.2928,1799.78
12/10/2012,19540,26820,1.2951,1797.68
15/10/2012,19540,26820,1.2949,1797.68
16/10/2012,19700,26740,1.3054,1797.68
17/10/2012,20300,27200,1.3119,1797.81
18/10/2012,20380,27780,1.3067,1798.53
19/10/2012,20100,27500,1.3024,1797.66
22/10/2012,20220,27780,1.306,1798.42
23/10/2012,20040,27600,1.2987,1802.91
24/10/2012,20060,27540,1.2974,1816.6
25/10/2012,20980,28360,1.2934,1817.25
26/10/2012,20600,28260,1.2938,1816.97
29/10/2012,20800,28320,1.2904,1823.18
30/10/2012,20880,28200,1.2959,1830.45
31/10/2012,20940,28660,1.296,1829.89
01/11/2012,20000,28100,1.2943,1831.25
02/11/2012,20000,28000,1.2835,1825.5
05/11/2012,20000,28000,1.2796,1828.8
